month,state,permit,handgun,long_gun,other,Total Sales,Year,Month
2020-02,Hawaii,1263,0,0,0,0,2020,Feb
2020-02,Idaho,6945,5286,4371,420,10077,2020,Feb
2020-02,Illinois,13769,22743,9761,0,32504,2020,Feb
2020-02,Indiana,564,25949,12739,1974,40662,2020,Feb
2020-02,Iowa,7512,220,2419,48,2687,2020,Feb
2020-02,Kansas,1588,7905,5610,653,14168,2020,Feb
2020-02,Kentucky,1993,15294,8763,668,24725,2020,Feb
2020-02,Louisiana,1875,12303,6564,734,19601,2020,Feb
2020-02,Maine,403,3920,2871,339,7130,2020,Feb
2020-02,Mariana Islands,0,12,3,0,15,2020,Feb
2020-02,Maryland,4323,4472,5622,140,10234,2020,Feb
2020-02,Massachusetts,9173,5745,2711,538,8994,2020,Feb
2020-02,Michigan,17941,14668,9092,901,24661,2020,Feb
2020-02,Minnesota,12130,11142,9395,990,21527,2020,Feb
2020-02,Mississippi,2378,11638,6114,407,18159,2020,Feb
2020-02,Missouri,3922,23420,14384,1965,39769,2020,Feb
2020-02,Montana,1968,3343,3196,293,6832,2020,Feb
2020-02,Nebraska,4458,177,1764,36,1977,2020,Feb
2020-02,Nevada,2633,6215,2706,376,9297,2020,Feb
2020-02,New Hampshire,1415,6031,2740,241,9012,2020,Feb
2020-02,New Jersey,0,4603,3580,224,8407,2020,Feb
2020-02,New Mexico,634,7615,4152,633,12400,2020,Feb
2020-02,New York,3493,9861,13360,2002,25223,2020,Feb
2020-02,North Carolina,29736,1984,13177,1191,16352,2020,Feb
2020-02,North Dakota,396,2122,2471,166,4759,2020,Feb
2020-02,Ohio,12123,29360,14843,2448,46651,2020,Feb
2020-02,Oklahoma,2799,16480,8203,1300,25983,2020,Feb
2020-02,Oregon,5387,16784,10360,0,27144,2020,Feb
2020-02,Pennsylvania,23294,53384,15473,53,68910,2020,Feb
2020-02,Puerto Rico,0,1540,126,45,1711,2020,Feb
2020-02,Rhode Island,0,1307,723,108,2138,2020,Feb
2020-02,South Carolina,11212,14700,6120,865,21685,2020,Feb
2020-02,South Dakota,534,3359,3195,246,6800,2020,Feb
2020-02,Tennessee,8152,32364,15464,1688,49516,2020,Feb
2020-02,Texas,31375,60512,29259,3956,93727,2020,Feb
2020-02,Utah,14928,4153,3460,378,7991,2020,Feb
2020-02,Vermont,0,1870,1514,157,3541,2020,Feb
2020-02,Virgin Islands,35,33,2,0,35,2020,Feb
2020-02,Virginia,686,36608,20509,8746,65863,2020,Feb
2020-02,Washington,13676,18044,9505,4021,31570,2020,Feb
2020-02,West Virginia,2400,8200,6163,462,14825,2020,Feb
2020-02,Wisconsin,10071,17509,11891,1148,30548,2020,Feb
2020-02,Wyoming,502,2322,1975,170,4467,2020,Feb
2020-01,Alabama,37140,22478,12598,1313,36389,2020,Jan
2020-01,Alaska,223,2151,1529,312,3992,2020,Jan
2020-01,Arizona,5727,15126,7087,1475,23688,2020,Jan
2020-01,Arkansas,3094,6621,5524,435,12580,2020,Jan
2020-01,California,34694,34884,22057,4131,61072,2020,Jan
2020-01,Colorado,7802,19614,11451,1757,32822,2020,Jan
2020-01,Connecticut,6570,5820,2187,694,8701,2020,Jan
2020-01,Delaware,459,2096,1524,143,3763,2020,Jan
2020-01,District of Columbia,511,124,4,0,128,2020,Jan
2020-01,Florida,21461,54985,19973,3957,78915,2020,Jan
2020-01,Georgia,25933,14422,7886,797,23105,2020,Jan
2020-01,Guam,0,155,56,10,221,2020,Jan
2020-01,Hawaii,1181,0,0,0,0,2020,Jan
2020-01,Idaho,7050,4359,3607,496,8462,2020,Jan
2020-01,Illinois,17551,22567,9588,0,32155,2020,Jan
2020-01,Indiana,846,22340,12461,2166,36967,2020,Jan
2020-01,Iowa,7776,198,2030,50,2278,2020,Jan
2020-01,Kansas,1658,6624,5196,702,12522,2020,Jan
2020-01,Kentucky,2314,12022,7558,704,20284,2020,Jan
2020-01,Louisiana,1988,10706,7687,798,19191,2020,Jan
2020-01,Maine,464,3534,2661,351,6546,2020,Jan
2020-01,Mariana Islands,0,18,6,1,25,2020,Jan
2020-01,Maryland,3985,4283,5213,118,9614,2020,Jan
2020-01,Massachusetts,9289,5182,2833,628,8643,2020,Jan
2020-01,Michigan,20493,11806,8250,941,20997,2020,Jan
2020-01,Minnesota,11108,9445,7565,974,17984,2020,Jan
2020-01,Mississippi,2223,8790,5922,445,15157,2020,Jan
2020-01,Missouri,4059,20436,13149,2065,35650,2020,Jan
2020-01,Montana,2011,2884,3010,271,6165,2020,Jan
2020-01,Nebraska,4794,110,1923,35,2068,2020,Jan
2020-01,Nevada,2177,5250,2413,356,8019,2020,Jan
2020-01,New Hampshire,1576,5771,2913,341,9025,2020,Jan
2020-01,New Jersey,0,4349,3639,205,8193,2020,Jan
2020-01,New Mexico,529,6783,3648,573,11004,2020,Jan
2020-01,New York,4095,10227,12610,2058,24895,2020,Jan
2020-01,North Carolina,33070,1836,12908,1316,16060,2020,Jan
2020-01,North Dakota,370,1771,2258,158,4187,2020,Jan
2020-01,Ohio,13211,24218,13069,2066,39353,2020,Jan
2020-01,Oklahoma,2814,14939,8277,1346,24562,2020,Jan
2020-01,Oregon,6271,15332,9167,0,24499,2020,Jan
2020-01,Pennsylvania,27221,46160,13636,70,59866,2020,Jan
2020-01,Puerto Rico,0,1559,139,75,1773,2020,Jan
2020-01,Rhode Island,0,1279,844,118,2241,2020,Jan
2020-01,South Carolina,9740,11488,5795,969,18252,2020,Jan
2020-01,South Dakota,634,2782,2897,214,5893,2020,Jan
2020-01,Tennessee,7872,28938,14788,1507,45233,2020,Jan
2020-01,Texas,29676,53796,29103,4092,86991,2020,Jan
2020-01,Utah,11152,3552,2959,387,6898,2020,Jan
2020-01,Vermont,0,1500,1278,159,2937,2020,Jan
2020-01,Virgin Islands,113,33,3,0,36,2020,Jan
2020-01,Virginia,360,36391,21424,9713,67528,2020,Jan
2020-01,Washington,15767,18390,8842,3813,31045,2020,Jan
2020-01,West Virginia,2697,6543,5664,422,12629,2020,Jan
2020-01,Wisconsin,11587,14521,9835,1168,25524,2020,Jan
2020-01,Wyoming,550,2135,1656,185,3976,2020,Jan
2019-12,Alabama,33683,33020,25882,1560,60462,2019,Dec
2019-12,Alaska,386,3455,3080,397,6932,2019,Dec
2019-12,Arizona,4536,18178,10423,1560,30161,2019,Dec
2019-12,Arkansas,2339,8671,10957,531,20159,2019,Dec
2019-12,California,29544,40637,30780,4883,76300,2019,Dec
2019-12,Colorado,4867,22531,16681,1762,40974,2019,Dec
2019-12,Connecticut,4329,5655,2215,706,8576,2019,Dec
2019-12,Delaware,153,2075,2301,120,4496,2019,Dec
2019-12,District of Columbia,623,101,1,0,102,2019,Dec
2019-12,Florida,15238,67435,31580,4458,103473,2019,Dec
2019-12,Georgia,19493,21514,17664,880,40058,2019,Dec
2019-12,Guam,0,180,86,18,284,2019,Dec
2019-12,Hawaii,1195,0,0,0,0,2019,Dec
2019-12,Idaho,5207,6745,7111,514,14370,2019,Dec
2019-12,Illinois,15241,24792,13258,0,38050,2019,Dec
2019-12,Indiana,757,26770,18746,2075,47591,2019,Dec
2019-12,Iowa,6589,271,4421,81,4773,2019,Dec
2019-12,Kansas,1324,8092,8653,716,17461,2019,Dec
2019-12,Kentucky,1160,16185,14471,729,31385,2019,Dec
2019-12,Louisiana,943,14237,16743,912,31892,2019,Dec
2019-12,Maine,301,3651,4119,348,8118,2019,Dec
2019-12,Mariana Islands,0,8,0,2,10,2019,Dec
2019-12,Maryland,3446,4175,6878,186,11239,2019,Dec
2019-12,Massachusetts,6973,4516,2789,510,7815,2019,Dec
2019-12,Michigan,15746,14303,14075,1008,29386,2019,Dec
2019-12,Minnesota,9676,9835,11241,1023,22099,2019,Dec
2019-12,Mississippi,1515,12935,14538,536,28009,2019,Dec
2019-12,Missouri,3695,26084,22222,2346,50652,2019,Dec
2019-12,Montana,1365,4169,5522,301,9992,2019,Dec
2019-12,Nebraska,4689,173,3205,44,3422,2019,Dec
2019-12,Nevada,1622,6307,3636,385,10328,2019,Dec
2019-12,New Hampshire,1081,5471,3255,322,9048,2019,Dec
2019-12,New Jersey,0,3747,4341,216,8304,2019,Dec
2019-12,New Mexico,760,7794,5184,584,13562,2019,Dec
2019-12,New York,3069,8899,16654,1517,27070,2019,Dec
2019-12,North Carolina,23541,2559,22945,1295,26799,2019,Dec
2019-12,North Dakota,261,2155,3171,175,5501,2019,Dec
2019-12,Ohio,9850,31054,23312,2223,56589,2019,Dec
2019-12,Oklahoma,2309,19110,14320,1574,35004,2019,Dec
2019-12,Oregon,5009,17610,14016,0,31626,2019,Dec
2019-12,Pennsylvania,21995,53180,20278,32,73490,2019,Dec
2019-12,Puerto Rico,0,1767,195,131,2093,2019,Dec
2019-12,Rhode Island,0,1117,794,84,1995,2019,Dec
2019-12,South Carolina,7891,14905,11857,1005,27767,2019,Dec
2019-12,South Dakota,467,3264,4482,262,8008,2019,Dec
2019-12,Tennessee,10319,35893,26800,1899,64592,2019,Dec
2019-12,Texas,25456,69732,53386,4713,127831,2019,Dec
2019-12,Utah,11139,5893,6783,407,13083,2019,Dec
2019-12,Vermont,0,1610,1613,151,3374,2019,Dec
2019-12,Virgin Islands,78,32,0,0,32,2019,Dec
2019-12,Virginia,392,37790,29539,8357,75686,2019,Dec
2019-12,Washington,13500,20508,11752,3724,35984,2019,Dec
2019-12,West Virginia,1616,8815,9944,415,19174,2019,Dec
2019-12,Wisconsin,7738,17195,14486,1223,32904,2019,Dec
2019-12,Wyoming,543,3293,3077,212,6582,2019,Dec
2019-11,Alabama,26375,24005,19212,1161,44378,2019,Nov
2019-11,Alaska,238,3003,2980,368,6351,2019,Nov
2019-11,Arizona,4524,13775,8180,1131,23086,2019,Nov
2019-11,Arkansas,2319,6814,9628,321,16763,2019,Nov
2019-11,California,29002,34345,25063,3564,62972,2019,Nov
2019-11,Colorado,4765,17950,13946,1475,33371,2019,Nov
2019-11,Connecticut,5513,4908,2321,692,7921,2019,Nov
2019-11,Delaware,154,1684,2063,95,3842,2019,Nov
2019-11,District of Columbia,459,103,1,0,104,2019,Nov
2019-11,Florida,14070,54799,24497,3666,82962,2019,Nov
2019-11,Georgia,14625,16171,13002,653,29826,2019,Nov
2019-11,Guam,0,98,65,12,175,2019,Nov
2019-11,Hawaii,921,0,0,0,0,2019,Nov
2019-11,Idaho,5124,4875,5774,426,11075,2019,Nov
2019-11,Illinois,12356,21597,12115,0,33712,2019,Nov
2019-11,Indiana,668,21903,17950,1776,41629,2019,Nov
2019-11,Iowa,6123,348,4487,58,4893,2019,Nov
2019-11,Kansas,1040,7143,7349,606,15098,2019,Nov
2019-11,Kentucky,1372,12094,12686,528,25308,2019,Nov
2019-11,Louisiana,620,11282,13282,687,25251,2019,Nov
2019-11,Maine,278,2839,4424,292,7555,2019,Nov
2019-11,Mariana Islands,0,6,6,1,13,2019,Nov
2019-11,Maryland,3281,3447,7153,140,10740,2019,Nov
2019-11,Massachusetts,8291,4651,2868,541,8060,2019,Nov
2019-11,Michigan,13890,13255,19391,747,33393,2019,Nov
2019-11,Minnesota,8681,9148,13550,902,23600,2019,Nov
2019-11,Mississippi,1509,9210,11603,439,21252,2019,Nov
2019-11,Missouri,2721,21090,21032,1659,43781,2019,Nov
2019-11,Montana,1082,3032,4517,226,7775,2019,Nov
2019-11,Nebraska,2928,128,2954,21,3103,2019,Nov
2019-11,Nevada,1546,4892,2873,340,8105,2019,Nov
2019-11,New Hampshire,1001,4803,3289,291,8383,2019,Nov
2019-11,New Jersey,0,3721,3914,200,7835,2019,Nov
2019-11,New Mexico,540,6317,4586,527,11430,2019,Nov
2019-11,New York,3276,8355,18336,1329,28020,2019,Nov
2019-11,North Carolina,20804,2394,18720,1086,22200,2019,Nov
2019-11,North Dakota,274,1731,3237,135,5103,2019,Nov
2019-11,Ohio,9271,25230,24933,2034,52197,2019,Nov
2019-11,Oklahoma,2483,18679,12894,1279,32852,2019,Nov
2019-11,Oregon,4844,15105,11503,0,26608,2019,Nov
2019-11,Pennsylvania,18877,49972,22212,39,72223,2019,Nov
2019-11,Puerto Rico,0,1902,203,114,2219,2019,Nov
2019-11,Rhode Island,0,1039,747,57,1843,2019,Nov
2019-11,South Carolina,7254,11531,9303,822,21656,2019,Nov
2019-11,South Dakota,409,2687,4634,205,7526,2019,Nov
2019-11,Tennessee,8140,27826,21101,1706,50633,2019,Nov
2019-11,Texas,23710,57252,41942,3592,102786,2019,Nov
2019-11,Utah,11392,4095,5038,388,9521,2019,Nov
2019-11,Vermont,0,1176,1739,106,3021,2019,Nov
2019-11,Virgin Islands,218,21,2,0,23,2019,Nov
2019-11,Virginia,438,27949,23374,5338,56661,2019,Nov
2019-11,Washington,11440,13487,10163,2902,26552,2019,Nov
2019-11,West Virginia,1536,5980,9834,299,16113,2019,Nov
2019-11,Wisconsin,8109,15182,18344,1020,34546,2019,Nov
2019-11,Wyoming,251,2094,2425,169,4688,2019,Nov
2019-10,Alabama,25615,16759,13692,1078,31529,2019,Oct
2019-10,Alaska,168,3304,3510,392,7206,2019,Oct
2019-10,Arizona,5151,11543,7509,1138,20190,2019,Oct
2019-10,Arkansas,3031,4809,7173,351,12333,2019,Oct
2019-10,California,36057,32128,23005,4198,59331,2019,Oct
2019-10,Colorado,6006,15537,13269,1347,30153,2019,Oct
2019-10,Connecticut,5230,4347,1990,502,6839,2019,Oct
2019-10,Delaware,199,1624,1749,116,3489,2019,Oct
